exchange	symbol	date	stream	feature	delta_ms	h_ms	pressure_threshold	event_count	mean_abs_pressure	mean_signed_fwd_return_bps	t_stat	label
bybit	bnbusdt	20260326	trade	signed_trade_volume_imbalance	250	500	0.200000	80098	0.979409603866927	0.478040783740946	66.254687678014946	DIRECTIONAL
bybit	bnbusdt	20260326	trade	signed_trade_volume_imbalance	500	100	0.050000	80470	0.959938720572507	0.326968223264773	61.984264098206381	DIRECTIONAL
bybit	bnbusdt	20260326	trade	signed_trade_volume_imbalance	500	100	0.100000	80232	0.962570860737992	0.327482600162394	61.992230190924964	DIRECTIONAL
bybit	bnbusdt	20260326	trade	signed_trade_volume_imbalance	500	100	0.200000	79680	0.968187480474168	0.329016202565064	62.073287740792537	DIRECTIONAL
bybit	bnbusdt	20260326	trade	signed_trade_volume_imbalance	500	250	0.050000	80470	0.959938720572507	0.382913797016741	63.139021664805760	DIRECTIONAL
bybit	bnbusdt	20260326	trade	signed_trade_volume_imbalance	500	250	0.100000	80232	0.962570860737992	0.383318136172682	63.106488648639370	DIRECTIONAL
bybit	bnbusdt	20260326	trade	signed_trade_volume_imbalance	500	250	0.200000	79680	0.968187480474168	0.385296165174817	63.265139773042314	DIRECTIONAL
bybit	bnbusdt	20260326	trade	signed_trade_volume_imbalance	500	500	0.050000	80470	0.959938720572507	0.472310679944014	65.636312315635536	DIRECTIONAL
bybit	bnbusdt	20260326	trade	signed_trade_volume_imbalance	500	500	0.100000	80232	0.962570860737992	0.473038909547228	65.657924822281387	DIRECTIONAL
bybit	bnbusdt	20260326	trade	signed_trade_volume_imbalance	500	500	0.200000	79680	0.968187480474168	0.476755517125842	66.123189886843960	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	100	100	0.050000	76102	0.970538448300016	0.398552394245497	50.859639049917376	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	100	100	0.100000	75937	0.972485135617852	0.396364603312915	50.692321661685973	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	100	100	0.200000	75590	0.976268331062230	0.393281580800291	50.568052088067638	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	100	250	0.050000	76102	0.970538448300016	0.467024532743985	51.429129272000864	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	100	250	0.100000	75937	0.972485135617852	0.464088650839951	51.264973168312729	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	100	250	0.200000	75590	0.976268331062230	0.463085830863989	51.428559549522461	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	100	500	0.050000	76102	0.970538448300016	0.613583556779052	54.537247047222436	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	100	500	0.100000	75937	0.972485135617852	0.609319722335921	54.404011084642185	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	100	500	0.200000	75590	0.976268331062230	0.607854325546227	54.533330488648133	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	250	100	0.050000	76067	0.956357941769298	0.364517466091448	46.352054245161717	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	250	100	0.100000	75825	0.959169777641060	0.364748513865957	46.333623001465604	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	250	100	0.200000	75343	0.964332606013445	0.367769615929985	46.663167385943460	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	250	250	0.050000	76067	0.956357941769298	0.450460501034179	49.475325342048485	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	250	250	0.100000	75825	0.959169777641060	0.452458972264623	49.618471021575417	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	250	250	0.200000	75343	0.964332606013445	0.455855933846991	49.894781742881463	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	250	500	0.050000	76067	0.956357941769298	0.601886999949974	53.407964205887119	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	250	500	0.100000	75825	0.959169777641060	0.604083136044275	53.519913380007736	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	250	500	0.200000	75343	0.964332606013445	0.606935432475353	53.674610595496759	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	500	100	0.050000	75944	0.942270507581247	0.358490016421476	45.520750232670075	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	500	100	0.100000	75669	0.945417167694699	0.360135776381585	45.616649062940390	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	500	100	0.200000	74949	0.953022050755734	0.366198310802642	46.247339478607628	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	500	250	0.050000	75944	0.942270507581247	0.436922398781693	47.896629851780432	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	500	250	0.100000	75669	0.945417167694699	0.438162017112956	47.921873719319990	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	500	250	0.200000	74949	0.953022050755734	0.446870880470884	48.743339794151950	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	500	500	0.050000	75944	0.942270507581247	0.583917706882403	51.735572297539235	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	500	500	0.100000	75669	0.945417167694699	0.585491418195876	51.774654531574605	DIRECTIONAL
bybit	bnbusdt	20260327	trade	signed_trade_volume_imbalance	500	500	0.200000	74949	0.953022050755734	0.598976386700789	52.899211834922326	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	100	100	0.050000	38139	0.981053888460560	0.465033465624002	53.178482820610611	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	100	100	0.100000	38068	0.982744919932862	0.466328726166770	53.315397381179750	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	100	100	0.200000	37949	0.985326170268605	0.468690751124306	53.601138400303753	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	100	250	0.050000	38139	0.981053888460560	0.574998135679538	55.410929729175237	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	100	250	0.100000	38068	0.982744919932862	0.576880845994211	55.578194511190219	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	100	250	0.200000	37949	0.985326170268605	0.580403754734125	55.917601733703350	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	100	500	0.050000	38139	0.981053888460560	0.638531360112477	54.013477317766529	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	100	500	0.100000	38068	0.982744919932862	0.641937433550828	54.485479268014998	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	100	500	0.200000	37949	0.985326170268605	0.647714119736523	55.102250266823006	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	250	100	0.050000	38082	0.971390064981477	0.473412858371976	54.322794477289548	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	250	100	0.100000	37976	0.973895884296758	0.478277143398030	54.949379899853589	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	250	100	0.200000	37779	0.978175709462247	0.483347174540016	55.676450220535237	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	250	250	0.050000	38082	0.971390064981477	0.575689155926882	55.548772976038457	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	250	250	0.100000	37976	0.973895884296758	0.580796698230940	56.054145111969369	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	250	250	0.200000	37779	0.978175709462247	0.587652309157435	56.759518365781602	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	250	500	0.050000	38082	0.971390064981477	0.650148315387723	55.300899521201032	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	250	500	0.100000	37976	0.973895884296758	0.649450494369542	55.364348483438178	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	250	500	0.200000	37779	0.978175709462247	0.658767609596866	56.571149352403772	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	500	100	0.050000	38077	0.961067888495181	0.466320009474554	53.368430290491304	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	500	100	0.100000	37959	0.963824382730137	0.469944339130667	54.310203904809782	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	500	100	0.200000	37722	0.968904842181953	0.475735620924916	55.250403353179507	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	500	250	0.050000	38077	0.961067888495181	0.581550121289579	56.094922952545346	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	500	250	0.100000	37959	0.963824382730137	0.584077923257895	56.582628399819427	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	500	250	0.200000	37722	0.968904842181953	0.590243562194766	57.270629127534711	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	500	500	0.050000	38077	0.961067888495181	0.632002949287401	53.527945912431555	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	500	500	0.100000	37959	0.963824382730137	0.635157255370413	54.414584137077348	DIRECTIONAL
bybit	bnbusdt	20260328	trade	signed_trade_volume_imbalance	500	500	0.200000	37722	0.968904842181953	0.638254286727062	55.174764876958569	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	100	100	0.050000	187970	0.983278461587959	0.564550445141591	149.634748031652776	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	100	100	0.100000	187705	0.984565892296790	0.565485909748232	149.725864253403728	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	100	100	0.200000	187282	0.986449996685268	0.566775055215963	149.846864748077962	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	100	250	0.050000	187970	0.983278461587959	0.646200255823361	151.821378636292224	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	100	250	0.100000	187705	0.984565892296790	0.647209616682596	151.928979577795047	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	100	250	0.200000	187282	0.986449996685268	0.648834968372539	152.134535227463999	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	100	500	0.050000	187970	0.983278461587959	0.696294856775264	145.368956129495871	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	100	500	0.100000	187705	0.984565892296790	0.697117804901730	145.465143326781060	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	100	500	0.200000	187282	0.986449996685268	0.699062489683284	145.777049203640814	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	250	100	0.050000	187824	0.974222541422786	0.552137334229875	145.914029430358426	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	250	100	0.100000	187382	0.976345959525212	0.553580483939765	146.092943841045155	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	250	100	0.200000	186667	0.979519916204938	0.555593874115365	146.303701106919505	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	250	250	0.050000	187824	0.974222541422786	0.632480132988660	148.186051494479472	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	250	250	0.100000	187382	0.976345959525212	0.634023862795908	148.385114953122041	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	250	250	0.200000	186667	0.979519916204938	0.636102261287700	148.588620598249946	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	250	500	0.050000	187824	0.974222541422786	0.680763703476090	141.784630685753598	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	250	500	0.100000	187382	0.976345959525212	0.681947689974429	141.905367791630994	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	250	500	0.200000	186667	0.979519916204938	0.684670421204290	142.228455692582088	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	500	100	0.050000	187588	0.960869854989820	0.533683705596430	140.367792031175156	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	500	100	0.100000	187055	0.963397289993892	0.535301382507467	140.567712808592518	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	500	100	0.200000	185977	0.968116845059992	0.537823197814478	140.785547099298526	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	500	250	0.050000	187588	0.960869854989820	0.612130142573925	142.716949550087463	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	500	250	0.100000	187055	0.963397289993892	0.614165075673263	143.040157574778107	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	500	250	0.200000	185977	0.968116845059992	0.617256134300016	143.399745935488795	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	500	500	0.050000	187588	0.960869854989820	0.658095175443968	136.384353839921033	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	500	500	0.100000	187055	0.963397289993892	0.660418409878861	136.751590618187066	DIRECTIONAL
bybit	linkusdt	20260324	trade	signed_trade_volume_imbalance	500	500	0.200000	185977	0.968116845059992	0.664177699261698	137.312226010082838	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	100	100	0.050000	156977	0.981246756620868	0.641515614215387	166.704314020107176	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	100	100	0.100000	156733	0.982653293260286	0.642297144151798	166.752645624716848	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	100	100	0.200000	156306	0.984931526259369	0.643898310333198	166.978809132029198	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	100	250	0.050000	156977	0.981246756620868	0.773679009599322	161.584213145935905	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	100	250	0.100000	156733	0.982653293260286	0.774795664798037	161.670265688841596	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	100	250	0.200000	156306	0.984931526259369	0.776385351697271	161.771534930561216	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	100	500	0.050000	156977	0.981246756620868	0.842197799188761	150.723263130163417	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	100	500	0.100000	156733	0.982653293260286	0.842783840069900	150.702997502039779	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	100	500	0.200000	156306	0.984931526259369	0.843848553140762	150.726913529463388	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	250	100	0.050000	156820	0.970750569463877	0.629523368928090	163.060523693517410	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	250	100	0.100000	156416	0.973061917610725	0.630988058169204	163.231111187037868	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	250	100	0.200000	155676	0.976982188474231	0.633662312511250	163.802264384068479	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	250	250	0.050000	156820	0.970750569463877	0.754617168331231	157.147867608640695	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	250	250	0.100000	156416	0.973061917610725	0.756611769639955	157.373958785078685	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	250	250	0.200000	155676	0.976982188474231	0.759768396001250	157.908087248080335	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	250	500	0.050000	156820	0.970750569463877	0.823532694657847	147.142894229448473	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	250	500	0.100000	156416	0.973061917610725	0.824937082366546	147.258481739578286	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	250	500	0.200000	155676	0.976982188474231	0.828009211157290	147.739753885315736	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	500	100	0.050000	156669	0.957685149869187	0.609797742323091	157.054236493077013	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	500	100	0.100000	156157	0.960579241980752	0.611433467739684	157.281602266529035	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	500	100	0.200000	155022	0.966516280290067	0.615780138827033	158.155311918433313	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	500	250	0.050000	156669	0.957685149869187	0.737172419253730	152.944189469325266	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	500	250	0.100000	156157	0.960579241980752	0.738814527161574	153.194256058703132	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	500	250	0.200000	155022	0.966516280290067	0.743916709553023	154.080719766179584	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	500	500	0.050000	156669	0.957685149869187	0.804318279663851	143.187892892493608	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	500	500	0.100000	156157	0.960579241980752	0.805935618689292	143.420790040889699	DIRECTIONAL
bybit	linkusdt	20260325	trade	signed_trade_volume_imbalance	500	500	0.200000	155022	0.966516280290067	0.812215957897151	144.515948966749164	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	100	100	0.050000	146044	0.969442097161701	0.625374273909082	126.932877151188194	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	100	100	0.100000	145608	0.972118507408068	0.626696137028968	127.313157096317610	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	100	100	0.200000	144818	0.976609641361350	0.629333153178938	127.819310999135453	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	100	250	0.050000	146044	0.969442097161701	0.753183899128493	122.430527958209950	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	100	250	0.100000	145608	0.972118507408068	0.755287427750290	122.844794171597599	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	100	250	0.200000	144818	0.976609641361350	0.757603047495300	123.566239420965701	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	100	500	0.050000	146044	0.969442097161701	0.880214940524247	111.829752272870536	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	100	500	0.100000	145608	0.972118507408068	0.881362304255178	111.951594051161067	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	100	500	0.200000	144818	0.976609641361350	0.886174067746639	113.052318446231709	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	250	100	0.050000	145848	0.955928407757464	0.619773970798706	125.236858977788714	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	250	100	0.100000	145336	0.959030225424945	0.621321122047293	125.501948725415573	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	250	100	0.200000	144182	0.965511547426984	0.624429261482728	126.013813100257238	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	250	250	0.050000	145848	0.955928407757464	0.757288094539814	122.781732024908720	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	250	250	0.100000	145336	0.959030225424945	0.757508394513792	123.115326821291774	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	250	250	0.200000	144182	0.965511547426984	0.758217778791723	124.046427637325550	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	250	500	0.050000	145848	0.955928407757464	0.871963589386595	110.496718015399338	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	250	500	0.100000	145336	0.959030225424945	0.873641433383819	110.720606164903629	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	250	500	0.200000	144182	0.965511547426984	0.878103286523604	111.700104825246328	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	500	100	0.050000	145486	0.938972377238982	0.600148994060865	121.062909506539540	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	500	100	0.100000	144604	0.944246881207498	0.603239375289483	121.739920589044999	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	500	100	0.200000	143140	0.952379493503387	0.607405683281910	122.452315169304896	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	500	250	0.050000	145486	0.938972377238982	0.722359713254719	116.855007352317202	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	500	250	0.100000	144604	0.944246881207498	0.725801009586319	117.810363552210802	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	500	250	0.200000	143140	0.952379493503387	0.728065346491525	119.026850257804327	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	500	500	0.050000	145486	0.938972377238982	0.824272948902703	104.478346781993068	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	500	500	0.100000	144604	0.944246881207498	0.827902241921980	105.444956140815819	DIRECTIONAL
bybit	linkusdt	20260326	trade	signed_trade_volume_imbalance	500	500	0.200000	143140	0.952379493503387	0.823807787886296	105.939542444245845	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	100	100	0.050000	151864	0.967452134607786	0.596274996028616	126.084412702599721	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	100	100	0.100000	151363	0.970408717714584	0.599280040047672	127.265106021266959	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	100	100	0.200000	150440	0.975446498720272	0.602657818389689	128.889126340423360	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	100	250	0.050000	151864	0.967452134607786	0.687812465744642	107.076633794678898	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	100	250	0.100000	151363	0.970408717714584	0.689988752632392	107.686193057329803	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	100	250	0.200000	150440	0.975446498720272	0.693733554601124	108.872572251124495	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	100	500	0.050000	151864	0.967452134607786	0.849813450768929	106.824394055431426	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	100	500	0.100000	151363	0.970408717714584	0.851065963408302	107.162391987603442	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	100	500	0.200000	150440	0.975446498720272	0.856390180508114	108.525626125861677	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	250	100	0.050000	151680	0.948620774552390	0.566726851316538	118.517057296408197	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	250	100	0.100000	150880	0.953258263026715	0.569399848704895	119.260411658267671	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	250	100	0.200000	149293	0.961787969015439	0.585499991949586	124.345328433680493	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	250	250	0.050000	151680	0.948620774552390	0.676735216339456	105.055562609145937	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	250	250	0.100000	150880	0.953258263026715	0.678823849961500	105.644360216983699	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	250	250	0.200000	149293	0.961787969015439	0.695368956598551	109.363366814479122	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	250	500	0.050000	151680	0.948620774552390	0.846773741550627	106.812582117778064	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	250	500	0.100000	150880	0.953258263026715	0.851056859314342	107.713468922442374	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	250	500	0.200000	149293	0.961787969015439	0.864331805060773	110.733919866181481	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	500	100	0.050000	151479	0.929645444579956	0.566653525600047	118.527612110057305	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	500	100	0.100000	150479	0.935324558996313	0.574240616238145	120.690031301476324	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	500	100	0.200000	148748	0.944470459456081	0.583990875746172	123.594452681944844	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	500	250	0.050000	151479	0.929645444579956	0.671179640468747	103.848864580999646	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	500	250	0.100000	150479	0.935324558996313	0.679444665137109	105.605066531136714	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	500	250	0.200000	148748	0.944470459456081	0.691419705343484	108.095376526914876	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	500	500	0.050000	151479	0.929645444579956	0.855269690450191	107.832575299200286	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	500	500	0.100000	150479	0.935324558996313	0.859516923228538	109.063523053229119	DIRECTIONAL
bybit	linkusdt	20260327	trade	signed_trade_volume_imbalance	500	500	0.200000	148748	0.944470459456081	0.864184579040876	110.495738740640320	DIRECTIONAL
bybit	linkusdt	20260328	trade	signed_trade_volume_imbalance	100	100	0.050000	96916	0.964068416956539	0.678445208221528	85.772224085135633	DIRECTIONAL
bybit	linkusdt	20260328	trade	signed_trade_volume_imbalance	100	100	0.100000	96552	0.967425412046949	0.679218318878651	85.836406594009659	DIRECTIONAL
bybit	linkusdt	20260328	trade	signed_trade_volume_imbalance	100	100	0.200000	95918	0.972855768660446	0.684310848778507	86.385386712812220	DIRECTIONAL
bybit	linkusdt	20260328	trade	signed_trade_volume_imbalance	100	250	0.050000	96916	0.964068416956539	0.765495398877083	70.762610880793176	DIRECTIONAL
bybit	linkusdt	20260328	trade	signed_trade_volume_imbalance	100	250	0.100000	96552	0.967425412046949	0.769129856368256	71.076458327930467	DIRECTIONAL
bybit	linkusdt	20260328	trade	signed_trade_volume_imbalance	100	250	0.200000	95918	0.972855768660446	0.778634774611693	72.135665745037201	DIRECTIONAL
bybit	linkusdt	20260328	trade	signed_trade_volume_imbalance	100	500	0.050000	96916	0.964068416956539	1.029895670029532	75.078378076860332	DIRECTIONAL
bybit	linkusdt	20260328	trade	signed_trade_volume_imbalance	100	500	0.100000	96552	0.967425412046949	1.037632399341449	75.831381751552044	DIRECTIONAL
